track_id,album_row_id,track_name
44567,104833,Chemical Angel
44568,104833,Miracle
44569,104833,Beautiful Insane
44570,104833,Angel
44571,104833,Demented
44572,104833,Today's the Day
44573,104833,Data Track
44574,104834,Unzen
44575,104834,Full on Empty
44576,104834,Transport
44577,104834,Outside Me
44578,104834,Stranger
44579,104834,Again
44580,104834,The Question
44581,104834,Invisible Thief
44582,104834,Alone
44583,104834,One of All
44584,104834,Desperate Wanting
44585,104834,ExtraDataSector
44586,104835,frantic
44587,104835,st. anger
44588,104835,some kind of monster
44589,104835,dirty window
44590,104835,invisible kid
44591,104835,my world
44592,104835,shoot me again
44593,104835,sweet amber
44594,104835,the unnamed feeling
44595,104835,purfy
44596,104835,all within my hands
44597,104835,a
44598,104835,b
44599,104836,The Four Horsemen
44600,104836,Seek And Destroy
44601,104836,For Whom The Bell Tolls
44602,104836,Creeping Death
44603,104836,Master Of Puppets
44604,104836,Damage Inc.
44605,104836,One
44606,104836,Harvest Of Sorrow
44607,104836,Enter Sandman
44608,104836,The Unforgiven
44609,104836,...And Justice For All
44610,104837,Don't You
44611,104837,Mothers's Dream
44612,104837,Change
44613,104837,Bother Me
44614,104837,Arrow
44615,104837,Cover Me
44616,104837,Pull Away
44617,104837,Racially Motivated
44618,104837,No Sense
44619,104837,Far Behind
44620,104837,Coming Down
44621,104837,You
44622,104839,Dub 2 / Freaky Flow
44623,104839,Rude Bwoy Monty / Summer Sumting
44624,104839,Krome & Time / License
44625,104839,Marvellous Cain / Hitman (Dream Team Mix)
44626,104839,Tonic / The Mack (Remix)
44627,104839,Droppin' Science / Vol I (Harmony Remix)
44628,104839,Johnny Jungle / Johnny (Origin Unknown Mix)
44629,104839,Swift / Reality
44630,104839,Ganja Kru / Cops (Pascal Mix)
44631,104839,Dream Team / Jazz Lick
44632,104839,Desired State / Beyond Bass
44633,104839,Dream Team / Stamina
44634,104839,DJ Hype / Roll The Beats (Remix)
44635,104840,Dirty Epic (Jed The Fish edit)
44636,104840,"Why, Why, Why (Change (Wasted mix))"
44637,104840,Juanita (promo short cut)
44638,104840,Rowla (long version)
44639,104840,Oh
44640,104840,Please Help Me
44641,104840,8 Ball
44642,104840,Tiny Clicks
44643,104840,Headset
44644,104840,Ansum
44645,104840,Like A Swimmer
44646,104841,Arnold Layne - 2-27-67 Stereo Enhanced
44647,104841,Candy And A Currant Bun - 2-27-67 Stereo Enhanced
44648,104841,Remember A Day - 5-9-67 Mono
44649,104841,"See Emily Play - 5-21-67 Acetate, Alternate Ending"
44650,104841,Flaming - 6-29-67 Mono Single Mix
44651,104841,Instrumental (Aka In The Beechwoods) - 9-4-67
44652,104841,Set The Controls (Conclusion) - 8-7-67 Mono (Syd's Part)
44653,104841,Scream Thy Last Scream - 8-7-67 Peter Jenner 1974 Mix
44654,104841,"Scream Coda - From Dark Side Of The Moo Bootleg, Dubious Authenticity"
44655,104841,Vegetable Man - 10-11-67 Peter Jenner 1974 Mix
44656,104841,Flaming - 9-25-67 BBC
44657,104841,The Scarecrow - 9-25-67 BBC
44658,104841,The Gnome - 9-25-67 BBC
44659,104841,Matilda Mother - 9-25-67 BBC
44660,104841,Reaction In G - 9-25-67 BBC
44661,104841,Set The Controls - 9-25-67 BBC
44662,104841,Jugband Blues - 10-24-67 Mono
44663,104841,Scream Thy Last Scream - 8-7-67 Malcolm Jones 1987 Mix
44664,104841,Vegetable Man - 10-11-67 Malcolm Jones 1987 Mix
44665,104841,Apples And Oranges (True Stereo) - 11-15-67 Masters Of Rock LP
44666,104841,Paint Box - 11-12-67 Stereo
44667,104841,Vegetable Man - 12-20-67 BBC (Processed From 1st Gen Of 80s Rebroadcast)
44668,104841,Pow R Toc H - 12-20-67 BBC (Processed From 1st Gen Of 80s Rebroadcast)
44669,104841,Scream Thy Last Scream - 12-20-67 BBC (Processed From 1st Gen Of 80s Rebroadcast)
44670,104841,Jugband Blues - 12-20-67 BBC (Processed From 1st Gen Of 80s Rebroadcast)
44671,104841,Julia Dream (Echo Mix) - 2-13-68 Masters Of Rock LP
44672,104841,It Would Be So Nice - 3-21-68 Stereo Enhanced
44673,104841,Julia Dream - 2-13-68 Stereo
44674,104843,Opening Scene (Alternate Mix)
44675,104843,Regression (Alternate Mix)
44676,104843,Overture 1928 (Alternate Mix)
44677,104843,Strange Deja Vu (Alternate Mix)
44678,104843,Through My Words (Alternate Mix)
44679,104843,Fatal Tragedy (Alternate Mix)
44680,104843,Beyond This Life (Alternate Mix)
44681,104843,Through Her Eyes (Alternate Mix)
44682,104843,Home (Alternate Mix)
44683,104843,The Dance Of Eternity (Alternate Mix)
44684,104843,One Last Time (Alternate Mix)
44685,104843,The Spirit Carries On (Alternate Mix)
44686,104843,Finally Free (Alternate Mix)
44687,104844,I Can't Ask For Anymore Than You
44688,104844,It's No Use Pretending
44689,104844,I'm Nearly Famous
44690,104844,Lovers
44691,104844,Junior Cowboy
44692,104844,Miss You Nights
44693,104844,I Wish You'd Change Your Mind
44694,104844,Devil Woman
44695,104844,Such Is The Mystery
44696,104844,You've Got To Give Me All Your Lovin'
44697,104844,If You Walked Away
44698,104844,Alright It's Alright
44699,104844,Happy Birthday To You
44700,104844,Forty Days
44701,104844,Catch Me
44702,104844,How Wonderful To Know
44703,104844,Tough Enough
44704,104844,50 Tears For Every Kiss
44705,104844,The Night Is So Lonely
44706,104844,Poor Boy
44707,104844,Y'Arriva
44708,104844,Outsider
44709,104844,Tea For Two
44710,104844,To Prove My Love For You
44711,104844,Without You
44712,104844,A Might Lonely Man
44713,104844,My Blue Heaven
44714,104844,Shame On You
44715,104845,Not impressed
44716,104845,20 G's
44717,104845,Who told you life was easy ?
44718,104845,The stakes are too high
44719,104845,Straight outta m-town
44720,104845,Strife
44721,104845,One by one
44722,104845,No time to forgive
44723,104845,Lifestyle
44724,104845,True romance
44725,104845,When will it end ?
44726,104845,Trouble
44727,104845,Hate
44728,104845,Blue fascism
44729,104846,Eight Days A Week
44730,104846,Kansas City - Hey Hey Hey
44731,104846,No Reply
44732,104846,It's Only Love
44733,104846,Baby's In Black
44734,104846,You've Got To Hide Your Love Away
44735,104846,Another Girl
44736,104846,You're Going To Lose That Girl
44737,104846,Act Naturally
44738,104846,I'm A Loser
44739,104846,You Like Me Too Much
44740,104846,Tell Me What You See
44741,104847,The Foundations / Baby Now That I Found You
44742,104847,The Searchers / Love Potion Number Nine
44743,104847,The Chiffons / One Fine Day
44744,104847,The Vogues / You're The One
44745,104847,Brooklyn Bridge / Worst That Could Happen
44746,104847,Brenton Wood / Gimme Little Sign
44747,104847,The Dixie Cups / Chapel of Love
44748,104847,Dion / The Wanderer
44749,104847,Aaron Neville / Tell it Like it is
44750,104847,The Zombies / She's Not There
44751,104847,Gene Chandler / Duke of Earl
44752,104847,Bobby Fuller Four / I Fought The Law
44753,104848,Crime Wave
44754,104848,Heart of Stone
44755,104848,Living Hell
44756,104848,Poverty
44757,104848,Drugstore
44758,104848,Bottom of the Sea
44759,104848,Behind the Mask
44760,104848,714
44761,104848,Porn Star
44762,104848,Fire
44763,104848,American Psycho
44764,104849,Hot Handed God of Cops
44765,104849,Punk Rock
44766,104849,Chromium Destroyer
44767,104849,Wishing You Were Both Dead
44768,104849,Brains
44769,104849,Irish Mitsuko
44770,104849,Three Toed Sloth
44771,104849,Nerd Love
44772,104849,Donnie You're Out of Your Element
44773,104849,HSU
44774,104849,Fucked You
44775,104849,Let's Get Married in Vegas
44776,104850,The Crew-Cuts / Sh-Boom (Life Could Be A Dream)
44777,104850,Connie Francis / Who's Sorry Now
44778,104850,The Platters / Only You (And You Alone)
44779,104850,The Mills Brothers / The Glow Worm
44780,104850,Tab Hunter / Young Love
44781,104850,Roger Williams / Autumn Leaves
44782,104850,Danny and the Juniors / At The Hop
44783,104850,The Weavers / Goodnight Irene
44784,104850,Georgia Gibbs / Kiss Of Fire
44785,104850,Pat Boone / Love Letters In The Sand
44786,104850,Phil Phillips / Sea Of Love
44787,104850,Debbie Reynolds / Tammy
44788,104851,The Vogues / Five O'clock World
44789,104851,The Castaways / Liar Liar
44790,104851,The Capitols / Cool Jerk
44791,104851,The Casinos / Then You Can Tell Me Goodbye
44792,104851,Al Wilson / The Snake
44793,104851,Barbara Lewis / Make Me Your Baby
44794,104851,The Turtles / Happy Together
44795,104851,Deon Jackson / Love Makes the World Go Round
44796,104851,Brenton Wood / Gimme Little Sign
44797,104851,"Bobby Sherman / La, La, La (If I Had You)"
44798,104851,Count Five / Psychotic Reaction
44799,104851,The Shangri-Las / I Can Never Go Home Anymore
44800,104852,You Don't Belong
44801,104852,So What
44802,104852,Confrontation
44803,104852,Fatal
44804,104852,Time And Matter
44805,104852,Violent City
44806,104852,Too Tired
44807,104852,Party In Paris
44808,104852,Gangster
44809,104852,Face The Machine
44810,104852,New Order
44811,104852,Just Another Jungle
44812,104852,Collision Cult
44813,104853,Storming
44814,104853,A Little Touched
44815,104853,An Easy Life
44816,104853,Become the Ship
44817,104853,"World's Fair, Pt. 1"
44818,104853,Come Home and Come True
44819,104853,A Banana
44820,104853,Parachutes
44821,104853,Giants and Tigers
44822,104853,"World's Fair, Pt. 2"
44823,104853,Posters for the Theatre
44824,104853,Virgil
44825,104855,Separate
44826,104855,The Line
44827,104855,Carved
44828,104855,Breath
44829,104855,Constant Fear
44830,104855,It Seems
44831,104855,Stillness
44832,104855,Again
44833,104855,Endless
44834,104855,Regress
44835,104855,Hidden Track
44836,104855,Hidden Track 2
44837,104856,This Christmas I Spend With You
44838,104856,Have Yourself A Merry Little Christmas
44839,104856,December Time
44840,104856,Let It Snow! Let It Snow! Let It Snow!
44841,104856,The Christmas Song (Chestnuts Roasting On An Open Fire)
44842,104856,Silver Bells
44843,104856,Winter Wonderland
44844,104856,White Christmas
44845,104856,O Holy Night
44846,104856,Panis Angelicus
44847,104856,Ave Maria
44848,104856,"O Come, All Ye Faithful"
44849,104857,Antes Do Pecado O Origial De Trabalho
44850,104857,Marcio Santos
44851,104857,Maldicao
44852,104857,Joaquim II
44853,104857,Repentista
44854,104857,Na Baixa Do Sapateiro
44855,104857,"Sim, E Voce"
44856,104857,Credito Facil Tudo Facial
44857,104857,Vai A Luta
44858,104857,Pedro Poeta No Mundo Dos Comerciantes De Cadaveres
44859,104857,Tudo li Vi E bebi
44860,104857,Pecado Original De Trabalho e Properiedade
44861,104858,Too Much Hell Ain't Enough For Me
44862,104858,Covered With Fire (I'm Hell)
44863,104858,I Smell Like Death (Son of a Bastard)
44864,104858,Chained
44865,104858,Defacer
44866,104858,Pull The Trigger
44867,104858,Uncontrollable
44868,104858,Firedemon
44869,104858,Cure of Blasphemy
44870,104858,Headfucker
44871,104858,The Torture Will Never Stop
44872,104858,A Revel In Violence
44873,104860,Angels
44874,104860,X-ray Eyes
44875,104860,Down To The River
44876,104860,Yesterday's News Now
44877,104860,Love You Like A King
44878,104860,My Little Girl
44879,104860,Nothing At All
44880,104860,Lose My Mind
44881,104860,Yesterday Come Back
44882,104860,Love (A Misunderstood Thing)
44883,104860,Cries Of Desperation
44884,104860,I Don't Like Your Face (Just Git)
44885,104861,Stranger Things Have Happened
44886,104861,Get What You Pay For
44887,104861,Sea Change
44888,104861,Giant Step
44889,104861,Milkshake
44890,104861,MGB-GT
44891,104861,Miracle
44892,104861,Pirates
44893,104861,Gettin' In
44894,104861,Tender Is
44895,104861,Higher and Higher
44896,104862,Let the Little Girl Dance - Billy Bland
44897,104862,See You Later Alligator - Bill Haley & His Comets
44898,104862,School Day - Chuck Berry
44899,104862,Book of Love - Monotones
44900,104862,Gotta Travel On - Billy Grammer
44901,104862,You Got What It Takes - Marv Johnson
44902,104862,Yes Tonight Josephine - Johnnie Ray
44903,104862,Running Bear - Johnny Prestion
44904,104862,Dear One - Larry Finnegan
44905,104862,Tossin' and Turnin' - Bobby Lewis
44906,104862,Loop de Loop - Johnny Thunder
44907,104862,Start Movin' - Sal MIneo
44908,104862,Poetry in Motion - Johnny Tillotson
44909,104862,Runaway - Del Shannon
44910,104863,Down the toilet
44911,104863,Highschool girlfriend
44912,104863,School
44913,104863,Boy from illinois
44914,104863,Conoco
44915,104863,Downtrodden youth
44916,104863,Catlover
44917,104863,Mangled flesh
44918,104863,I love her guts but she hates mine
44919,104863,My girlfriend sux
44920,104863,Sixth time's the charm
44921,104863,She don't want me
44922,104864,Soft Pyramids
44923,104864,So Many Animal Calls
44924,104864,Air Conditions
44925,104864,Black Plastic Bag
44926,104864,Meet Me In The Pocket
44927,104864,This Are Flashes
44928,104864,Everybody Ruins
44929,104864,Snow Patterns
44930,104864,When The Line Goes Down
44931,104864,O'No
44932,104864,No Damage Nocturne
44933,104864,Recreation Myth
44934,104868,Ridin' the Wind
44935,104868,Camel Walk
44936,104868,Dimples
44937,104868,The Wedge
44938,104868,Teisco Redentor
44939,104868,You're Gonna Miss Me
44940,104868,Los Surf
44941,104868,Pier Pressure
44942,104868,I Almost Lost My Mind
44943,104868,The Hearse
44944,104868,Small Fry
44945,104868,Storm Warning
44946,104869,An Act of Full Redemption
44947,104869,Immortal Ashes
44948,104869,In You
44949,104869,Stained by a Brothers Blood
44950,104869,Obey
44951,104869,Attention Deficit
44952,104869,The Question That Remains
44953,104869,Behind
44954,104869,Enemy
44955,104869,Through the Eyes of the Forgotten
44956,104870,The Heelwalkers / Shake My Ass
44957,104870,Blackfire / No Control
44958,104870,The Horde / Song No. 2
44959,104870,Suffrajett / Love Me More
44960,104870,The Spits / Spit Me Out
44961,104870,Simplekill / Two Equals Five
44962,104870,Fydolla Ho / Maja Thurup
44963,104870,Light Pupil Dilate / Exhaust
44964,104870,Celldweller / I Believe You
44965,104870,Malvado / Spark
44966,104870,Assisted Living / Smoke & Mirrors
44967,104870,Click / Icarus is Broken
44968,104871,City Of Smiling Snakes
44969,104871,Do The Twitch
44970,104871,Emil Zatopek
44971,104871,I Got Mine
44972,104871,Nazional Day
44973,104871,Bitches Brew
44974,104871,Love On The Edge
44975,104871,Luminous Force
44976,104871,Forever Hungry
44977,104871,Shit-Hot
44978,104871,Misery
44979,104871,A Song
44980,104873,Think For A Second
44981,104873,I Would'nt Give A Dime
44982,104873,Down The Drain
44983,104873,Not Worth Telling
44984,104873,(Locked Himself Inside A) Bubble
44985,104873,Four Useful Tools
44986,104873,A9/11 Song
44987,104873,Oklahoma Hills
44988,104873,A Lonely Number
44989,104873,Beware (Be Aware)
44990,104873,Two Examples To Prove You Wrong
44991,104873,"Maybe I'm A Spoiled Middle-Class Kid, But I'm Not Stupid"
44992,104873,Once In A While
44993,104873,"Pity This Busy Monster, Manunkind"
44994,104873,Hidden Track
44995,104874,Food
44996,104874,Two Girls In One
44997,104874,New Language
44998,104874,Something Physical
44999,104874,The One Thing
45000,104874,No Safe Place
45001,104874,Shave Your Legs
45002,104874,Runs In The Family
45003,104874,All I Want
45004,104874,Forbidden Fruit
45005,104874,Little Platoons (My Neighbourhood)
45006,104874,Survival
45007,104876,Aplaysos Para el Per
45008,104876,Homenaje a Veronikha
45009,104876,Dejalos
45010,104876,Saca la Mano
45011,104876,Mal Paso
45012,104876,Quisiera ser Caramelo
45013,104876,Que de Mi
45014,104876,Ciudad Blanca
45015,104876,Negro Tiene que Ser
45016,104876,El Camino Que Perdi
45017,104876,Aurora
45018,104876,"Ritmo, Color, y Sabor"
45019,104876,Que Viva el Per
45020,104877,Time With You
45021,104877,Over the Horizon
45022,104877,Grandpas and Grandsons
45023,104877,Peyton's Flight
45024,104877,Spring Arrival
45025,104877,Such Tiny Hands
45026,104877,Katherine's Theme
45027,104877,Piano Mover
45028,104877,Twinkle Toes
45029,104877,Wish Coming True
45030,104877,Father Now
45031,104877,Time With You (Reprise)
45032,104878,Making Me Nervous
45033,104878,Look And Feel Years Younger
45034,104878,Fixing My Brain
45035,104878,Bad Attraction
45036,104878,Sick As A Dog
45037,104878,Borderline
45038,104878,I Think I Started A Trend
45039,104878,Never Get Out
45040,104878,Overreacting
45041,104878,Dirtbag
45042,104878,Time To Take Out The Trash
45043,104878,Work Out Fine
45044,104880,My House
45045,104880,Women
45046,104880,Underneath The Bottle
45047,104880,The Gun
45048,104880,The Blue Mask
45049,104880,Average Guy
45050,104880,The Heroine
45051,104880,Waves Of Fear
45052,104880,The Day John Kennedy Died
45053,104880,Heavenly Arms
45054,104881,considering mars
45055,104881,timeout
45056,104881,half a wit
45057,104881,golden goose
45058,104881,carpenter
45059,104881,short arm
45060,104881,airport
45061,104881,new jack soul
45062,104881,catch me at my best
45063,104881,downsizing love
45064,104881,famous
45065,104881,american locust
45066,104881,milk breath
45067,104882,Going Out Again
45068,104882,Turning On Blue
45069,104882,Today And Tomorrow
45070,104882,Your Heart Beats Alone
45071,104882,If You're Getting Married Tonight
45072,104882,On The Runway
45073,104882,We Started Over Again
45074,104882,Silent Town
45075,104882,Good Thing Going
45076,104882,Compromise
45077,104882,You Can't Wait For Time
45078,104882,Before The Lights Go Down
45079,104882,It's Not True [unlisted]
45080,104883,CUANDO LAS AGUAS SE ARRASTREN
45081,104883,TECHOS DE CARTON
45082,104883,YO NO SE FILOSOFAR
45083,104883,EL DESPERTAR DE LA HISTORIA
45084,104883,TANIA
45085,104883,BLAK POWER
45086,104883,NO BASTA REZAR
45087,104883,ESCONDERSE EN LA FLOR
45088,104883,HAY QUE ALIGERAR LA CARGA
45089,104883,VAS CAMINANDO SIN HUELLAS
45090,104883,MUJER DE VIETNAM
45091,104883,OTRA VEZ
45092,104884,Za Rosou
45093,104884,Biely Strom
45094,104884,Koran a Biblia
45095,104884,100-200 Krat
45096,104884,Ranny Caj
45097,104884,Plavaj Chlapce Plavaj
45098,104884,Kamenna
45099,104884,Ako som spadol
45100,104884,Mestro Smrdi
45101,104884,Iba Slova
45102,104884,Plysovy Dych
45103,104884,Vesmirna
45104,104884,untitled
45105,104885,Seventeen
45106,104885,New York
45107,104885,E.M.I.
45108,104885,Belson Was A Gas
45109,104885,Bodies
45110,104885,Holidays In The Sun
45111,104885,No Feelings
45112,104885,Problems
45113,104885,Pretty Vacant
45114,104885,Anarchy In The U.K.
45115,104885,I Wanna Be Me
45116,104885,God Save The Queen
45117,104885,No Fun
45118,104886,Douglas Gamley Orchestra / Stella By Starlight
45119,104886,Robert Bentley Orchestra / Stranger In Paradise
45120,104886,Romantic Strings / You Don't Bring Me Flowers
45121,104886,Romantic Strings / Up Where We Belong
45122,104886,Henry Mancini / Annie's Song
45123,104886,Romantic Strings & Voices / The Way You Look Tonight
45124,104886,Roger Williams / Somewhere In Time
45125,104886,Floyd Cramer / Since I Fell In Love
45126,104886,Romantic Strings / The Power Of Love
45127,104886,Romantic Strings / Tie A Yellow Ribbon Round The Ole Oak Tree
45128,104886,Romantic Strings / Behind Closed Doors
45129,104886,Romantic Strings / I Dreamed A Dream
45130,104887,I am nothing
45131,104887,Mouth
45132,104887,Fader
45133,104887,Look at me now
45134,104887,Illumination
45135,104887,Something real
45136,104887,Divided
45137,104887,Sell it to the world
45138,104887,Never again
45139,104887,Control
45140,104887,No reason
45141,104889,New Jersey
45142,104889,Wyoming
45143,104889,Louisiana
45144,104889,Idaho
45145,104889,Maryland
45146,104889,Colorado
45147,104889,Montana
45148,104889,Pennsylvania
45149,104889,Oregon
45150,104889,Delaware
45151,104889,North Dakota
45152,104889,Arkansas
45153,104889,Oklahoma
45154,104889,Mississippi
45155,104889,Michigan
45156,104890,The TIde
45157,104890,When I Get to the Boarder
45158,104890,Texas Blues
45159,104890,The Heart
45160,104890,My Name Joe
45161,104890,Somebody's Home
45162,104890,Guinevere
45163,104890,Delivery Truck
45164,104890,You Just Need a Home
45165,104890,The Eyes of My Beholder
45166,104890,Secret Journey
45167,104890,Goodnight
45168,104891,Intro/Grim Fact
45169,104891,Go To Hell
45170,104891,Guilty
45171,104891,You And Me
45172,104891,Pain
45173,104891,Talk Talk
45174,104891,I Never Cry
45175,104891,I'm Eighteen
45176,104891,Gutter Cats vs. The Jets
45177,104891,Clones
45178,104891,Nuclear Infected
45179,104891,Wish You Were Here
45180,104893,Bien Venidos
45181,104893,Get to the Gone
45182,104893,Permanence
45183,104893,Black and White
45184,104893,This Is Not
45185,104893,Ostego Undead
45186,104893,Cold
45187,104893,Structural Defect
45188,104893,...In a Bag
45189,104893,Burn to Burn
45190,104893,Machine
45191,104893,A Dios Alma Perdida
45192,104894,Somebody Like You
45193,104894,Back On Holiday
45194,104894,Mary Lou
45195,104894,Getting Better
45196,104894,Love and Money
45197,104894,Love Is Only Love
45198,104894,Here I go Again
45199,104894,Holding On
45200,104894,Too Soon
45201,104894,Can I COunt on You
45202,104894,Dreams
45203,104895,Opel
45204,104895,The Way It Is
45205,104895,Perceptual Response
45206,104895,Forgive Me / part 1
45207,104895,Gentle Art Of Swimming
45208,104895,Who Do You Think You Are
45209,104895,Going Outside
45210,104895,Sun In The Sky
45211,104895,Forgive Me / part 2
45212,104895,Forgive Me / part 3
45213,104896,Conquistador
45214,104896,The first time ever I saw your face
45215,104896,A horse with no name
45216,104896,Lean on me
45217,104896,Long cool woman in a black dress
45218,104896,Me and Mrs. Jones
45219,104896,Nights in white satin
45220,104896,Papa was a rolling stone
45221,104896,Everyting is beautiful
45222,104896,Sylvia's mother
45223,104896,Ventura highway
45224,104896,Without you
45225,104898,It's My Fault
45226,104898,Sunlight
45227,104898,"Gone, Gone, Gone"
45228,104898,Come to Me
45229,104898,Everyone's In Love with You
45230,104898,Reflections of My Life
45231,104898,I Want You
45232,104898,It's You
45233,104898,Young Emotion
45234,104898,Cool & Gone
45235,104898,My Favorite Waste of Time
45236,104898,Everybody
45237,104900,You Choose
45238,104900,Peace Of Mind
45239,104900,Watermelon Song
45240,104900,Turn You Off
45241,104900,I Know
45242,104900,Model Railroad
45243,104900,Right On
45244,104900,Dysfunctional Friend
45245,104900,Electric Brown
45246,104900,Nightly Grind
45247,104900,Kerosene Kiss
45248,104900,Dodge City
45249,104901,Little Things
45250,104901,Waldorfworldwide
45251,104901,The Motivation Proclamation
45252,104901,East Coast Anthem
45253,104901,Festival Song
45254,104901,Complicated
45255,104901,Seasons
45256,104901,I Don't Wanna Stop
45257,104901,I Heard You
45258,104901,Walk By
45259,104901,Let Me Go
45260,104901,Screamer
45261,104901,Change
45262,104902,Mindblender
45263,104902,I want to be your Kunta Kinte
45264,104902,Bedbound
45265,104902,Stop the City
45266,104902,A Sap's Guide to Rock'n'Roll
45267,104902,Cerebral Movies
45268,104902,A Good Talking To
45269,104902,Layabout
45270,104902,Null
45271,104902,Single Mum Barbie
45272,104902,Cloaca Maxima
45273,104902,"Best Friends, Large Fries and a Diet Coke"
45274,104902,<unamed>
45275,104905,Heaven (Into My Soul)
45276,104905,Falling
45277,104905,I'll Be Around
45278,104905,Cold As Ise
45279,104905,Black Coffee
45280,104905,Time Of Peace
45281,104905,Perfect Combination
45282,104905,Don't Say That You're Sorry
45283,104905,This Fire
45284,104905,One Big Family
45285,104905,T.M.B. (The Music Business)
45286,104905,Like A Wind
45287,104906,Remover
45288,104906,Leviathan Song
45289,104906,Mezcal Morning
45290,104906,Cherokee Mist
45291,104906,Colloquy
45292,104906,Running from the Sun
45293,104906,Riders of Rohan
45294,104906,Sagrado Guzano
45295,104906,Shifting Sands
45296,104906,Zexyz
45297,104906,Remnants of Ice
45298,104906,Age
45299,104906,Clouds Without Water
45300,104907,Take Me Away From Here
45301,104907,Fallen For You
45302,104907,Grammy
45303,104907,It Doesn't Matter
45304,104907,Don't Leave So Soon
45305,104907,Turn Out The Light
45306,104907,Yin And Yang
45307,104907,Wayne's Song
45308,104907,Father
45309,104907,Let Them Ring On
45310,104907,How Can You Say That
45311,104907,Do You Understand Me
45312,104908,The Kid Is Back In Town
45313,104908,Body & Soul
45314,104908,Girls Like You
45315,104908,Pieces
45316,104908,Bye-Bye To Love
45317,104908,Everybody Can Fly
45318,104908,Give Me Love
45319,104908,Remember Me
45320,104908,Rough Life
45321,104908,Forgotten Child
45322,104908,When There's Smoke
45323,104909,Unknown  1
45324,104909,Unknown  2
45325,104909,Unknown  3
45326,104909,Unknown  4
45327,104909,Unknown  5
45328,104909,Unknown  6
45329,104909,Unknown  7
45330,104909,Unknown  8
45331,104909,Unknown  9
45332,104909,Unknown  10
45333,104909,Unknown  11
45334,104909,Unknown  12
45335,104911,Hold On Tight
45336,104911,Diamonds Are A Girl's Best Friend
45337,104911,I Wish You Could Have Seen Her Dance
45338,104911,A Ridiculous Man
45339,104911,Poetry
45340,104911,Trap Door
45341,104911,Strange Combination
45342,104911,Amnesia and Jealousy (Oh! Lana)
45343,104911,"Having A Wonderful Time, Wish You Were Her"
45344,104911,The Law of Average
45345,104911,My Life and the Women Who Lived It (No. 1)
45346,104911,"Welcome Home, Mr. Lewis"
45347,104912,Self Made
45348,104912,C'mon Louie
45349,104912,Imitating Angels
45350,104912,Vilator
45351,104912,Seven Years Ago
45352,104912,Sinnerman
45353,104912,"You Look Like a Movie Star, Honey"
45354,104912,"You Surf Like a Porno Star, Sonny"
45355,104912,Yes Sir
45356,104912,Son Of That Man
45357,104912,William
45358,104912,What I Have
45359,104912,Goddamn Beautiful World
45360,104913,Pencils and Shades
45361,104913,Sometimes the Truth Is All You Get
45362,104913,Worst Day
45363,104913,A Dog Came in the Barroom
45364,104913,Miss Her Anyway
45365,104913,Take a Long Look
45366,104913,A Nail Won't Fix a Broken Heart
45367,104913,"Identified, Detained and Inspected"
45368,104913,Planxty Del Zamora
45369,104913,Dirty Feddy Johnson
45370,104913,There I Thought I Saw You Once Again
45371,104913,I Had to Leave a Friend Behind
45372,104915,Palingenesis Part I
45373,104915,Recuerdo Como Solian Ser Las Cosas
45374,104915,Palingenesis Part II (The secret life of an Angel)
45375,104915,Piano man improvise for me
45376,104915,Pease in our Time
45377,104915,Palingenesis Part III (falling through the skies)
45378,104915,Hope
45379,104915,Palingenesis Part IV (voices in the wind)
45380,104915,Fiddle Stick
45381,104915,Sometimes only the quiet ones know
45382,104915,"Palingenesis Part V (Chaser, the Slight Return)"
45383,104917,E-S-P
45384,104917,You Win Again
45385,104917,Live Or Die (Hold Me Like A Child)
45386,104917,Giving Up The Ghost
45387,104917,The Longest Night
45388,104917,This Is Your Live
45389,104917,Angela
45390,104917,Overnight
45391,104917,Crazy For Your Love
45392,104917,Backtafunk
45393,104917,E-S-P (Vocal Reprise)
45394,104922,Love That Drive
45395,104922,Beyond the Blues
45396,104922,Fool for love again
45397,104922,Sweet wine on the table
45398,104922,Danny's train song
45399,104922,Wings of angels
45400,104922,Come from the heart
45401,104922,Eyes cry dry
45402,104922,Fair loaded game
45403,104922,One time lucky
45404,104922,The dollar bill and the heart
45405,104922,On the river Australia
45406,104922,Walking
45407,104925,El que Canta su Mal Espanta
45408,104925,Lapiz Y Tinta
45409,104925,Remando Sobre el Polvo
45410,104925,La Risa Tonta
45411,104925,Hierbas de Asia
45412,104925,Como un Burro Amarrado en la Puerta del Baile
45413,104925,Astronomia Razonable
45414,104925,Piedra Sobre Piedra
45415,104925,Vino Dulce
45416,104925,Mar Antiguo
45417,104925,Cosas que Pasan
45418,104925,Sumo y Resto
45419,104925,Hagamoslo
45420,104926,Drive South
45421,104926,Trudy And Dave
45422,104926,Tennessee Plates
45423,104926,Icy Blue Heart
45424,104926,Sometime Other Than Now
45425,104926,Georgia Rae
45426,104926,Ride Along
45427,104926,Slow Turning
45428,104926,It'll Come To You
45429,104926,Is Anybody There?
45430,104926,Paper Thin
45431,104926,Feels Like Rain
45432,104927,Cyndi Lauper / I Drove All Night
45433,104927,Tears For Fears / Sowing The Seeds Of Love
45434,104927,Debbie Gibson / Electric Youth
45435,104927,Will To Power / Baby I Love Your Way _ Freebird
45436,104927,Boy Meets Girl / Waiting For A Star To Fall
45437,104927,The B-52's / Love Shack
45438,104927,Black Box / Ride On Time
